Entity,Year,Unsafe_water_source,Unsafe_sanitation,Household_air_pollution_from_solid_fuels,Child_wasting,Low_birth_weight_for_gestation,Secondhand_smoke,Alcohol_use,Drug_use,Diet_low_in_fruits,Unsafe_sex,High_fasting_plasma_glucose,High_body_mass_index,High_systolic_blood_pressure,Smoking,Iron_deficiency,Vitamin_A_deficiency,Low_bone_mineral_density,Air_pollution,Outdoor_air_pollution,Diet_high_in_sodium,Diet_low_in_whole_grains
Serbia,2011,17.14693753,5.786458197,4160.206422,22.81168136,225.0883446,4091.311948,10897.39523,660.0859487,6805.831425,783.6601135,28798.60354,18564.02237,41307.05407,24994.75383,1.971055674,2.517674121,289.0415014,11092.75542,7059.67,9151.096159,11045.56865
Serbia,2012,19.276696,6.397747189,4184.897983,21.00019547,198.3982008,4075.916634,10784.06537,661.1142664,6752.084273,796.1316218,29197.94132,18705.52581,41760.64077,25110.77126,1.994721201,2.064352206,296.3376369,10917.86943,6858.2,9091.259376,11067.92541
Serbia,2013,21.20070758,6.875189439,3991.809968,21.41047914,207.0483169,3950.629555,10546.62917,657.7326028,6517.769562,775.2164728,28728.51279,18411.64468,40991.65527,24807.18358,1.879986769,2.148398244,299.0195163,10540.9789,6670.64,8806.255616,10767.5437
Serbia,2014,22.79730365,7.246242601,3895.741348,21.60193571,201.5423826,3935.494081,10537.71108,668.1169897,6511.051426,773.2119694,29053.3259,18688.19861,41488.73355,25126.51105,1.841672074,2.132824514,306.5419022,10475.62827,6701.04,8764.697354,10825.55729
Serbia,2015,23.4467245,7.325313209,3800.164397,20.97668791,189.9023067,3918.460025,10617.70681,679.3977483,6520.330141,766.5466029,29377.60083,18989.75554,41924.43329,25540.33016,1.783493844,2.094151203,312.7129168,10564.11804,6887.48,8744.54554,10896.29421
Serbia,2016,22.9270093,7.103064102,3701.617401,20.46864546,185.2245543,3754.905843,10282.71656,673.69797,6288.523106,743.203017,28685.40076,18609.746,40994.62787,24855.79727,1.657048428,1.96977639,307.2216661,10017.29963,6433.11,8558.520595,10599.26321
Serbia,2017,21.97991922,6.777386898,3611.878805,19.97188143,174.5669159,3672.593691,10160.86239,676.3487002,6193.419983,725.7324755,28518.69562,18549.82093,40844.44934,24724.30057,1.580206194,2.051440174,305.5123814,9902.231584,6406.87,8552.532109,10538.56873
Slovakia,1990,6.531959009,2.368923182,431.4461043,77.53665269,417.2345645,2132.294216,4436.43964,402.4251047,3987.713582,227.4698996,7977.440456,8133.721283,19336.558,12580.0873,2.191722735,14.89449627,349.8134089,4608.363422,4202.44,9588.857745,5414.667808
Slovakia,1991,6.34291472,2.229464784,411.511599,78.72262047,420.0045095,2052.238015,4181.302049,400.3699025,3920.014488,232.9315987,7762.980856,8128.274625,18916.69256,12305.85233,2.062324076,14.98946087,354.6113278,4491.736784,4104.84,9223.323566,5309.812809
Slovakia,1992,5.885044498,1.980776581,381.6545381,71.01884748,378.9978623,1952.909504,4060.42971,396.5487496,3838.168989,228.1249079,7526.589354,8044.277632,18352.29469,12089.8124,1.739550293,13.35402793,355.8929471,4352.031217,3994.17,8832.726814,5174.117781
Slovakia,1993,5.424866432,1.725198404,355.8042957,59.85828587,323.9078126,1857.630216,3791.20468,389.3325377,3756.838618,230.0935566,7341.668935,7974.685226,17943.74404,11717.80633,1.658403087,11.08566526,352.5008191,4198.344825,3865.03,8182.176063,5055.24457
Slovakia,1994,5.105765389,1.5251613,330.0142924,54.47052685,291.9594187,1763.62488,3581.33911,384.3977738,3662.686273,227.0049148,7178.288942,7863.655223,17555.20341,11333.83989,1.448493245,9.703776517,342.2658399,4039.807563,3731,7547.474016,4933.625662
Slovakia,1995,4.904026422,1.394815719,314.3771885,49.88970532,267.5076034,1744.317579,3534.148897,389.7164283,3719.791896,229.946722,7325.720673,8061.744847,17856.34208,11383.59194,1.363383961,8.701736299,328.5727771,4050.574956,3757.47,7283.354644,5016.336212
Slovakia,1996,4.802944064,1.317887284,289.0302879,45.36446261,244.7531956,1653.348557,3501.78827,388.6202265,3620.482759,225.5219153,7216.305107,7953.774766,17417.45487,11021.33729,1.275821664,7.86023015,297.6248571,3904.616682,3636.59,6740.70411,4884.372501
Slovakia,1997,4.752365621,1.256810347,285.379725,40.15342626,214.0593866,1660.557558,3677.253741,408.5595149,3738.120212,237.3883722,7553.113026,8346.232569,17992.39929,11212.97746,1.34278176,7.06379008,272.0931583,3979.188958,3715.74,6595.171641,5054.386927
Slovakia,1998,4.705317693,1.196970491,267.7090935,37.40082289,202.0100576,1619.222772,3976.200924,424.5062329,3756.566382,235.7382056,7707.138012,8495.29176,18038.23911,11267.08198,1.317795819,6.558558925,235.0485271,3948.758728,3704.24,6277.738823,5072.559695
Slovakia,1999,4.694006386,1.149563943,251.3993241,33.06812707,187.3337043,1563.010288,4033.06567,429.8767664,3716.615714,236.4175244,7787.61086,8510.772526,17896.77679,10999.67308,1.245170043,5.727909198,210.9242011,3866.344145,3638.75,5852.467594,5015.177839
Slovakia,2000,4.635769901,1.092778948,238.5241796,29.81365397,176.8574235,1503.854421,4054.132561,432.2075868,3638.33901,230.7027141,7767.005759,8385.123641,17626.15133,10718.04939,1.095924824,5.177574455,193.3411556,3775.535244,3560.95,5464.017863,4917.606743
Slovakia,2001,4.498406451,1.023743762,225.9453704,24.25430138,148.9695078,1480.04172,3958.182095,440.0463537,3620.310555,236.9812824,7830.278694,8393.118619,17657.68078,10542.60808,1.087435677,4.195989973,181.4347525,3764.359835,3562.55,5188.301836,4914.717435
Slovakia,2002,4.567091908,1.00761574,213.1751081,26.20478915,149.7270017,1440.219897,3948.470605,446.3647209,3552.673943,233.2688576,7756.601721,8215.670811,17349.91339,10401.59281,1.005507335,4.567428098,172.4345368,3714.747076,3525.94,4867.571868,4828.184504
Slovakia,2003,4.660649942,1.001468793,205.027275,28.52019858,155.5992127,1424.654671,3838.205947,451.0094919,3527.464562,237.5012665,7799.798612,8154.287835,17329.07367,10313.12607,0.967415825,4.981099008,170.0601745,3718.969211,3538.81,4648.987142,4814.078995
Slovakia,2004,4.71494154,0.980273626,199.9085463,27.72628618,151.0843362,1396.818059,3586.763943,449.642754,3474.294072,243.5454786,7780.713669,8037.057579,17188.92657,10035.87372,0.89458195,4.803204711,167.0919984,3681.782043,3506.91,4539.378786,4759.667503
Slovakia,2005,4.792307637,0.960403507,202.061789,27.24224694,147.9117858,1421.783301,3601.584993,463.2576139,3536.830732,249.440224,7979.777164,8188.721719,17564.60761,10198.98769,0.856442584,4.664531971,169.5181694,3772.300224,3596.45,4590.731584,4870.589315
Slovakia,2006,4.712760881,0.931864956,196.5325934,25.41143346,139.3167183,1412.503132,3473.377572,475.3906167,3489.338196,253.8867036,7928.891761,8188.951898,17440.26195,9989.584727,0.810629891,4.283910002,168.2771985,3761.68568,3591.76,4517.086246,4842.148248
Slovakia,2007,4.686462741,0.914450782,191.8842964,24.38682315,135.2909485,1428.402993,3409.392046,489.7264215,3476.700197,268.3581811,7918.727737,8340.555847,17516.0356,9905.777248,0.817522138,4.017672287,174.3598644,3802.675973,3638.41,4500.999649,4874.962085
Slovakia,2008,4.642217811,0.896229971,181.6745309,23.94903527,135.8633002,1394.151561,3383.708422,488.0860993,3341.816156,265.3666393,7631.162797,8216.093876,16957.2751,9602.991296,0.747611891,3.859091364,183.4768254,3710.682126,3556.9,4345.31244,4724.772658
Slovakia,2009,4.721164898,0.904593588,178.4375925,23.92808548,140.4995128,1379.010424,3207.37561,483.4669474,3280.693812,277.1421683,7524.925369,8243.550715,16767.49479,9270.037423,0.754433805,3.77620142,197.5570607,3666.363355,3516.43,4243.579066,4658.861689
Slovakia,2010,4.647578375,0.880205965,169.3294174,22.53556555,134.314531,1337.719898,3175.545279,472.4419644,3151.372651,270.1450764,7348.485203,8105.656068,16283.00026,8951.63066,0.666448857,3.452268367,210.3236108,3563.451454,3423.19,4095.87901,4505.019177
Slovakia,2011,4.757815957,0.862148343,161.9695771,21.0696103,122.6980994,1314.862192,3201.789542,469.9072547,3070.466542,273.1477264,7280.664076,8100.916116,16015.74059,8775.505899,0.633743465,3.105410876,230.4273089,3517.073014,3384.7,3993.612915,4416.952324
Slovakia,2012,4.928415788,0.855778622,159.1502855,21.96218162,122.5555874,1279.905201,3248.009947,462.7848415,2967.785128,272.3714692,7166.83197,8041.488164,15621.45863,8578.087148,0.578509223,3.119012566,254.184687,3318.900067,3188.73,3872.28273,4287.295141
Slovakia,2013,5.080409598,0.848292796,155.4566812,21.80220053,119.4416571,1250.646498,3233.954993,454.8098177,2885.736891,271.7359483,7074.726491,8009.374933,15293.0449,8399.137446,0.55669755,2.989719604,271.894113,3232.908639,3106.16,3764.275909,4194.097415
Slovakia,2014,5.153469527,0.850827705,154.6519444,22.39843384,122.7038127,1233.379797,3287.227155,457.5107584,2824.45138,265.4149907,7027.922252,8033.948115,15083.14158,8325.326198,0.544851784,3.029718327,279.2043266,3138.990254,3012.49,3694.94245,4145.297282
Slovakia,2015,5.246663201,0.859803033,151.9399698,21.28268243,119.4099635,1268.502443,3343.369623,472.6718926,2903.960542,269.3648351,7287.967414,8376.875217,15551.21021,8533.780154,0.552418314,2.848691522,283.9478877,3277.802186,3155.15,3784.435194,4302.367869
Slovakia,2016,5.070874437,0.82372668,151.197169,20.19673749,115.044221,1234.428416,3163.663502,455.3335947,2827.201534,262.4758424,7188.411625,8282.73897,15301.94671,8255.856225,0.560883138,2.704786741,280.5600035,3112.410801,2988.8,3733.981712,4228.230269
Slovakia,2017,4.912026032,0.787624052,144.2941693,18.45488152,103.4186575,1232.427689,3105.051095,450.9815515,2825.242366,259.2077827,7253.281767,8379.898754,15432.5589,8241.237849,0.557247367,2.416277925,279.2331164,3144.765414,3028.27,3779.31594,4267.098374
Slovenia,1990,1.201745178,0.566928326,256.9120592,6.854028562,74.75047499,535.5453112,1594.559997,137.230804,757.4753864,96.66961086,2059.443025,1917.164596,4840.028702,3368.259688,0.340327442,1.232155567,164.3498801,1133.895149,896.34,2518.16737,1047.822007
Slovenia,1991,1.250924154,0.574903014,261.5169111,6.139377576,68.64547633,545.4973356,1536.56999,142.4632969,791.997106,103.4892824,2241.146749,2049.448245,4999.254398,3517.627408,0.228482963,1.069964876,170.5953844,1192.650927,951.62,2548.803905,1112.157852
Slovenia,1992,1.149340952,0.513954867,260.4409943,5.419304204,61.35840887,543.6594026,1458.629116,145.6299736,800.5602931,102.5436607,2363.916585,2114.940434,4984.151673,3586.588648,0.232644364,0.937914323,172.7335066,1225.489779,986.28,2498.661941,1139.240738
Slovenia,1993,1.06361275,0.464979326,263.1262613,4.799528638,52.82453593,555.3227913,1439.155917,154.0862611,825.7268963,105.5181517,2513.57528,2222.965638,5117.007786,3757.32968,0.248509743,0.813949013,179.9246866,1282.107589,1041.06,2444.645658,1193.01759
Slovenia,1994,0.928933978,0.397411545,252.6191002,4.427876166,47.17998909,534.2678066,1346.247109,153.6487173,796.5036112,104.5082169,2520.608845,2217.219762,4970.009549,3684.926588,0.093615934,0.725305256,178.4619095,1259.333034,1028.22,2248.259744,1168.891884
Slovenia,1995,1.005990764,0.420360035,233.2858456,3.965637245,41.6460982,506.7813477,1247.868913,151.3143809,740.2752284,106.7178132,2482.940594,2163.594783,4720.395495,3558.854963,0.216054663,0.652958852,172.7030632,1217.041848,1005.02,2038.060183,1108.617216
Slovenia,1996,1.035612475,0.424156742,219.9592549,3.476556774,38.08695193,491.8714885,1204.318038,153.7970862,707.1187189,101.6887967,2505.201655,2181.293204,4626.961322,3521.289589,0.403947858,0.566402758,171.3283903,1201.916207,1003.22,1901.685335,1086.410597
Slovenia,1997,1.210404682,0.484516662,214.5135799,3.236307548,35.69421386,487.3885924,1189.171541,160.0997277,681.5927704,99.30677798,2577.430878,2231.001818,4576.187384,3550.661884,0.280850094,0.525742514,171.9903297,1207.895502,1014.7,1798.515597,1077.115292
Slovenia,1998,1.208405669,0.472716537,204.5495634,3.017208003,33.84668305,480.2965732,1182.527969,164.8443041,659.5018464,104.5160282,2618.805493,2290.280693,4599.1809,3577.433201,0.117269468,0.470801658,168.9516915,1202.071969,1018.98,1721.491574,1075.848598
Slovenia,1999,0.970148363,0.369972758,188.5018203,2.802961768,32.89276301,464.4525821,1165.72295,170.9224148,632.3461262,102.8592111,2609.666257,2304.215815,4502.398339,3531.287948,0.332609805,0.411402178,166.330213,1171.358371,1004.2,1595.883093,1043.526053
Slovenia,2000,1.111839522,0.412679635,172.1794814,2.579827613,31.32470283,444.5096471,1156.974571,175.6863788,585.9054977,97.05214573,2553.759275,2271.729794,4332.941002,3442.257234,0.330781102,0.390002065,162.6496447,1125.40552,973.73,1468.691166,993.5075072
Slovenia,2001,1.139040858,0.413312001,159.5662587,2.523728994,28.57979048,439.8065041,1160.683977,183.3443795,561.7303484,97.56798734,2557.660413,2290.401203,4289.052419,3441.937231,0.378897713,0.352763985,163.2361249,1117.148603,977.96,1389.07869,978.3204025
Slovenia,2002,1.180610299,0.419498053,148.0154927,2.499628946,28.25235831,433.1078863,1129.737678,185.0309169,532.1881906,92.26851231,2535.31955,2286.405947,4232.019076,3383.682983,0.113767253,0.351853184,162.0287351,1099.071185,970.93,1311.780431,949.4386108
Slovenia,2003,1.109679174,0.386392549,141.9954443,2.285951649,28.02261255,444.0103505,1115.650222,188.9236776,528.6276037,93.27507124,2587.473388,2356.719014,4318.725379,3452.579958,0.103701837,0.337846587,173.0363968,1122.292276,1000.36,1284.74185,962.3658839
Slovenia,2004,1.051626055,0.350415091,130.2933056,2.176111824,27.92268682,427.118413,1039.015271,184.8739931,504.6822082,93.81744121,2495.094236,2316.535603,4200.968064,3311.151058,0.302380962,0.320688845,173.6065674,1073.46469,961.87,1229.922794,916.9810098
Slovenia,2005,1.038383567,0.331650072,117.7392086,2.186257022,28.90795802,403.9749618,965.4576461,180.8985793,467.4387213,88.11247399,2379.76327,2233.146295,4057.530842,3141.333044,0.255023152,0.317670696,176.5856345,1011.848508,911.85,1171.315259,861.6805167
Slovenia,2006,0.941579097,0.297810297,107.8932493,1.968038769,26.87215206,396.4890532,945.6529567,185.7650799,456.9348178,81.18271908,2326.750988,2224.532162,4020.72566,3131.452865,0.372270355,0.281464718,189.9358198,987.7288012,897,1155.118055,843.2810683
Slovenia,2007,0.88482327,0.27658704,103.0251439,1.883316421,25.15224572,389.0195658,882.6545547,192.6113899,442.7749598,84.17530553,2307.082708,2234.62061,4038.624052,3085.651578,0.371289359,0.259342386,204.0590056,971.9068122,885.63,1146.848218,839.4974458
Slovenia,2008,0.908119474,0.280776611,95.91477925,1.714156383,24.16588439,381.703724,814.87116,194.0927709,428.0112499,83.50707228,2273.34697,2220.943414,4002.126679,3040.949308,0.285834395,0.239538994,216.4395305,954.970288,875.45,1128.564652,829.7143628
Slovenia,2009,0.907673769,0.279579847,91.02685745,1.62792073,24.22614571,374.0187809,750.2952877,191.2523738,425.2138546,81.41538842,2252.19029,2224.510064,3995.984796,2973.788439,0.197524527,0.2246773,224.9378207,937.202555,862.23,1109.612659,821.1039289
Slovenia,2010,0.894384998,0.27423368,86.19115621,1.551346463,24.90965454,367.6115814,721.2395834,187.9613289,420.483732,80.99503566,2236.664759,2226.115052,3968.219273,2938.424628,0.111809225,0.212284888,228.691882,920.3107777,849.87,1090.866335,810.8410251
Slovenia,2011,0.962653558,0.284247879,81.14104949,1.479900454,24.04720315,363.1981842,701.0532686,184.2322781,414.465055,79.69193206,2225.960865,2228.712133,3949.243901,2891.778362,0.170237327,0.19986132,232.4151993,930.2626624,865.15,1068.54037,801.5150316
Slovenia,2012,1.005129256,0.286641906,83.96910133,1.272146436,20.55812395,370.5751332,704.9904054,186.851552,427.919244,81.24820943,2290.051502,2299.7567,4062.914941,2939.348225,0.167982246,0.160724423,241.0693429,917.8810462,849.4,1083.204541,821.7674302
Slovenia,2013,1.064188835,0.291966217,80.96977631,1.213986294,20.6030912,369.08331,693.1172452,185.4048022,432.3588701,81.35949928,2306.17148,2324.828187,4098.890744,2922.968229,0.185225078,0.149115832,244.1581523,918.6106233,853.08,1078.929595,824.6917041
Slovenia,2014,1.083631335,0.293204098,76.26797287,1.044367026,17.00363499,351.1572915,663.7312528,176.1561499,415.4748823,75.35102674,2210.773823,2254.988251,3952.664676,2798.757136,0.233244804,0.122417608,233.0576367,861.5028832,799.85,1026.886683,787.0877704
Slovenia,2015,1.147518019,0.30801615,74.8148606,1.015008193,15.2514587,364.3328271,690.473362,181.0464006,434.7123538,77.00365649,2287.05815,2351.94876,4093.359387,2917.434377,0.194400989,0.114961503,240.7200979,908.4071516,849.12,1057.066234,820.9532487
Slovenia,2016,1.119420525,0.298152971,74.04270736,1.017517471,14.62985294,364.2733034,684.1743471,181.6150826,439.2023552,73.96855604,2301.785158,2376.851434,4158.49642,2907.594328,0.169039221,0.113377863,244.811832,888.972366,830.15,1075.235482,832.0284502
Slovenia,2017,1.122573788,0.296422487,73.18928545,0.969484693,12.70584648,370.6445681,695.206093,183.7393747,448.6885616,73.64271254,2348.070824,2440.609152,4284.843308,2962.84239,0.157503056,0.10119761,251.2754557,915.2458318,857.95,1110.373242,855.2823923
Spain,1990,13.24212776,12.07977068,2856.462722,133.7233035,1054.672766,7254.111337,43541.97727,1555.621849,11178.56581,2769.096185,49316.76514,31510.49225,72740.555,65291.21037,10.90507346,5.739865338,1132.248332,18001.19801,15524.17,5761.293487,20528.44779
Spain,1991,12.67522741,11.01192157,2618.454276,125.5984583,972.649552,7110.530081,42832.9523,1808.648187,10973.22589,3276.98584,50205.26668,32428.73039,72795.85671,66429.1726,9.537168694,4.832248097,1155.360668,18199.50896,15975.29,5797.22822,20460.81088
Spain,1992,12.19377956,10.04195507,2333.034698,121.4049077,926.2691826,6779.619526,41125.17841,2014.863546,10438.59319,3883.840261,49588.77338,32452.52489,70829.95442,66020.78567,9.832749505,4.36935409,1141.882144,17840.8444,15903.78,5665.752372,19755.28961
Spain,1993,12.38551191,9.707816852,2115.597742,115.1902382,837.965706,6608.300446,39986.39266,2191.952682,10193.0617,4462.326435,50191.62388,33106.65956,70577.90469,66357.6397,8.302670813,3.708319079,1161.977762,17878.96798,16170.55,5624.99545,19529.00061
Spain,1994,12.86712091,9.640056629,1925.628298,109.392897,724.4740527,6465.438477,39076.31586,2376.077467,10038.35333,4995.622567,50797.00839,33823.16421,70237.14086,66796.43782,7.485361114,2.993076179,1187.771864,17905.52974,16397.02,5583.547965,19319.06788
Spain,1995,13.4606387,9.677910854,1777.272475,109.4831208,649.4502513,6461.085714,38763.81799,2582.72246,9968.716641,5561.149315,51972.66331,34875.77806,70748.28787,68390.26853,6.760444561,2.571256367,1236.162927,18220.63503,16879.05,5616.843862,19376.83193
Spain,1996,13.76377839,9.542582401,1654.449943,111.0072065,638.3256791,6442.050689,38226.06371,2642.522155,9856.422258,5355.270291,53140.43869,35897.57155,71165.65806,69346.41852,6.301217186,2.476927835,1276.683816,18566.21435,17368.16,5631.070055,19364.85752
Spain,1997,14.17139847,9.487222977,1508.649816,114.359186,587.6999735,6279.515715,36954.38723,2333.11652,9495.697507,3406.385745,53262.18513,36185.05391,69893.34312,68602.46354,6.175665782,2.246829719,1286.312416,18436.39916,17392.64,5508.033471,18858.48377
Spain,1998,15.54497599,10.05488429,1422.630296,117.8142252,550.6829112,6362.096994,36791.95019,2187.769607,9458.19066,2515.25807,55290.66259,37591.12118,71118.06205,70126.54637,5.905715687,2.07346471,1342.896451,18999.5785,18069.13,5576.651541,19046.19283
Spain,1999,17.25818319,10.79455352,1365.716418,125.7345194,527.767026,6507.712117,37165.33116,2253.858846,9766.319561,2462.732287,57183.86781,39045.13622,72481.74791,72265.2334,6.848804583,1.987658797,1418.620895,19624.76917,18779.96,5681.632513,19280.38259
Spain,2000,18.60974626,11.24003263,1203.976937,130.0856852,529.0988943,6218.6698,35912.70276,2221.853541,9167.875567,2317.266757,55576.69969,38379.52402,69421.2907,70047.81529,6.071373547,2.12149093,1397.666197,18818.07151,18115.53,5457.190639,18335.78649
Spain,2001,19.99313445,11.64038474,1113.055096,132.245593,521.8756156,6130.986111,35817.10724,2214.146782,8905.407862,2263.336693,55439.54526,38660.78519,68749.25698,69936.7362,7.047662447,2.107142973,1420.16163,18736.10053,18122.43,5414.721254,18066.75823
Spain,2002,21.84381131,9.910788773,1049.30738,138.7657449,555.4051432,6134.148212,35921.23865,2218.993879,8770.91719,2285.464567,55678.15561,39214.08931,68995.24822,70347.86738,6.545516699,2.343668006,1461.938982,18989.40981,18452.03,5425.335301,18011.29382
Spain,2003,23.91230919,10.43805128,1009.833704,145.3139913,577.753614,6229.910899,37266.24779,2242.005184,8854.355928,2354.293432,56768.83332,40400.5177,70610.53664,71367.25637,7.870903092,2.51282377,1530.06221,19480.25554,18997.41,5572.682565,18303.96988
Spain,2004,24.73748324,10.35163092,923.892894,143.1861307,580.7431852,6033.387431,35793.82743,2205.886402,8607.884691,2309.298914,55137.98022,39811.53995,68782.40787,69965.27786,7.410238346,2.590097785,1513.991838,18969.67672,18560.48,5447.120549,17593.02156
Spain,2005,25.95311102,10.40011557,869.8177918,145.4438401,567.5523449,6016.967329,35777.74055,2203.402978,8549.760252,2252.759882,55192.94664,40097.35833,68823.89003,70063.63272,7.19519444,2.637291874,1524.82759,19002.84844,18653.25,5467.739731,17374.75475
Spain,2006,27.18141302,10.45169092,798.8159445,146.1900562,550.1136281,5830.615732,34977.58767,2163.822466,8309.574326,2177.916952,54409.46424,39696.96505,67262.38411,68443.90017,6.342920861,2.640558979,1539.786173,18510.97445,18217.76,5378.999006,16734.29503
Spain,2007,29.17549327,10.75705314,770.2434652,150.0122794,558.9534692,5836.801082,34875.003,2198.115463,8249.073435,2208.734636,55411.14637,40215.59916,67736.28186,68603.0069,6.430302255,2.736593491,1591.918164,18681.52066,18426.01,5443.857059,16608.93145
Spain,2008,30.78333649,10.82278128,726.2109983,152.0434399,543.0129051,5759.918899,34225.73596,2203.924739,8116.247169,2173.098367,55986.24285,40389.30073,67606.07279,67613.31416,7.4003577,2.610652935,1645.188714,18568.00913,18356.47,5459.444802,16297.00051
Spain,2009,31.93586736,10.70929587,658.1029837,153.4737223,507.5235974,5576.509457,33190.37121,2155.251941,7941.100562,2065.325999,55408.87324,39855.59256,66453.2193,66127.64407,6.365664974,2.550094536,1651.170195,18092.58348,17942.21,5411.738685,15622.26919
Spain,2010,34.21441863,10.97860563,613.6172096,154.8512344,480.7441839,5420.813443,32533.63076,2146.181007,7785.973738,2029.583302,54977.68055,39534.98784,65397.49101,65120.79663,5.985288743,2.439869317,1696.989502,17677.81698,17566.34,5383.511088,15103.60049
Spain,2011,36.38712654,11.23870493,588.4024998,159.3863866,456.5742223,5418.733984,32404.93588,2163.606385,7865.868413,2000.026034,55967.69727,40131.76089,66288.50356,65239.82377,5.525159445,2.284070231,1791.747666,18418.21512,18365.05,5489.170247,15092.23021
Spain,2012,38.15664593,11.4652206,578.5376081,163.5642865,416.4979876,5382.250743,32246.27602,2178.254195,7952.92749,1923.974779,56545.1152,40376.77996,66793.48081,65257.94236,4.691521792,2.108884597,1853.148737,17916.80438,17863.42,5555.358609,14995.03221
Spain,2013,39.05531571,11.41551123,552.7766836,164.7940817,368.586396,5224.634787,31564.95635,2166.397066,7839.734719,1837.153811,55865.27392,40131.42883,65900.97692,63799.00611,5.534046316,1.785955785,1919.264773,17249.30706,17203.62,5529.892366,14574.03067
Spain,2014,39.92758343,11.42149028,550.4712961,178.3018502,376.0747016,5198.714225,31516.26144,2193.873741,7910.181642,1771.295514,56466.09464,40522.35269,66398.57834,63805.18393,4.444968763,1.823412995,1975.134835,16869.89397,16817.31,5620.353768,14558.34647
Spain,2015,41.98911129,11.7828032,553.8832022,193.4623548,347.1352627,5349.885437,32172.26899,2263.395563,8239.172343,1784.751688,58891.69129,41904.89783,69382.26715,65441.53007,5.217577114,1.735708972,2086.763383,18002.82732,17991.94,5898.512267,15156.54877
Spain,2016,40.50504697,11.14671797,539.8049132,191.045934,338.9913184,5194.582156,31688.47386,2278.561487,8148.590044,1784.218782,58473.43185,41482.56087,68694.65822,64184.61208,4.398026204,1.61967814,2046.94838,17098.65202,17071.49,5828.328109,14957.19638
Spain,2017,39.93892143,10.78669387,521.8039249,193.627334,328.3865029,5132.534055,31586.02569,2322.930241,8114.251098,1751.502194,58741.14496,41510.39591,68975.72466,63968.58969,4.204188584,1.542324973,2038.823694,17133.28315,17128.76,5851.913062,14986.21299
Sweden,1990,2.796305245,2.646926048,239.6409752,33.12349092,200.5466941,1340.759752,363.7462253,282.0763934,4309.678882,356.6487092,16049.50463,8098.610995,26667.31916,18798.39702,1.817157749,1.227716693,557.6938967,3720.249806,3498.47,4227.013836,7745.998386
Sweden,1991,2.695502035,2.449778386,231.5085652,35.79359417,199.2435146,1325.512489,687.6682748,297.7472389,4309.120008,367.0843582,16421.9465,8293.096365,26753.40623,18478.52744,1.933310824,1.222206465,565.4143205,3742.166964,3529.47,4250.527294,7743.618361
Sweden,1992,2.690485386,2.45395643,214.8752123,35.35182222,179.4949304,1260.295515,935.3820398,303.9831985,4174.756708,371.3879859,16356.56454,8251.515937,26134.01432,17680.43721,1.012314298,1.036064733,557.3472562,3639.344641,3443.74,4145.775774,7509.352906
Sweden,1993,2.822402176,2.59093346,200.6100581,35.26089299,158.8460408,1227.255525,1173.281267,318.4951124,4138.431011,378.9998678,16588.2886,8340.923707,26023.70411,17294.27309,1.672008187,0.891726034,562.4035941,3605.038736,3424.63,4128.557318,7436.082299
Sweden,1994,2.675138039,2.478786182,181.361554,34.20399932,136.908472,1151.437279,1437.736402,325.9546196,3944.353387,393.3858216,16152.65276,8140.948127,24905.31532,16457.24897,0.868900297,0.744078809,610.8913455,3424.65342,3263.46,3962.087582,7095.783784
Sweden,1995,2.749057553,2.577140413,169.9862241,34.29881949,114.7459283,1132.17635,1583.669926,345.9534555,3926.14374,413.820006,16439.43775,8322.452755,24944.26453,16491.19085,1.470957812,0.618808285,559.9367652,3410.423567,3261.64,3984.982504,7089.44216
Sweden,1996,2.934796963,2.791899456,164.725042,35.66595752,102.1606312,1087.884774,1769.498154,358.4446177,3849.895668,397.5088177,16488.154,8381.975704,24632.92313,16368.68755,1.569972985,0.592183861,571.6698652,3415.452924,3273.2,3948.109222,6978.80738
Sweden,1997,3.07695045,2.976861986,151.2881055,38.62609289,91.95292072,1041.751985,1984.80674,366.2913444,3743.259597,348.5598741,16382.43312,8377.124339,24101.46234,16221.23339,1.233015817,0.536149417,577.1553491,3380.799733,3253.12,3892.992324,6813.742034
Sweden,1998,3.386406537,3.329770146,145.2626693,40.26480905,87.98794072,1003.285072,2196.492806,383.0785224,3672.658588,338.5335464,16474.65208,8453.920288,23865.39869,16246.92519,1.720175659,0.510528193,581.5984685,3376.47683,3256.22,3875.724859,6745.131072
Sweden,1999,3.897803006,3.904758871,138.3894642,44.31788633,85.19141396,972.521354,2367.440964,407.7305828,3620.427846,345.4791069,16620.39622,8550.856605,23673.2743,16333.58258,0.989128783,0.492258405,600.7285945,3373.007549,3260.76,3868.306924,6699.514182
Sweden,2000,4.358598522,4.452714601,130.0495851,46.51738392,87.03688851,922.3369331,2478.600015,423.5046591,3478.439543,350.6171815,16491.62441,8502.315263,23120.10787,16168.31909,1.307703728,0.496311935,616.6296828,3293.081172,3189.51,3802.744412,6537.482317
Sweden,2001,5.214843822,5.434714182,125.1837146,49.91799086,92.82591405,888.9294379,2599.927121,439.4863721,3393.937193,358.5181737,16530.42204,8528.162663,22761.16501,16159.34148,1.289402913,0.555018972,646.8001809,3287.907248,3190.09,3777.43639,6461.290331
